,mix_enthalpy,config_entropy
Al-Au-Ir-Ti,-0.675,0.0001195
Al-Au-Ir-V,-0.46,0.0001195
Al-Au-Ir-W,-0.285,0.0001195
Al-Au-Ir-Zn,-0.4225,0.0001195
Al-Au-Ir-Zr,-0.6775,0.0001195
Al-Au-Mg-Mn,-0.185,0.0001195
Al-Au-Mg-Mo,-0.1175,0.0001195
Al-Au-Mg-Nb,-0.2075,0.0001195
Al-Au-Mg-Ni,-0.3125,0.0001195
Al-Au-Mg-Os,-0.3725,0.0001195
Al-Au-Mg-Pd,-0.5275,0.0001195
Al-Au-Mg-Pt,-0.5675,0.0001195
Al-Au-Mg-Re,-0.17,0.0001195
Al-Au-Mg-Rh,-0.5,0.0001195
Al-Au-Mg-Ta,-0.17,0.0001195
Al-Au-Mg-Ti,-0.345,0.0001195
Al-Au-Mg-V,-0.15,0.0001195
Al-Au-Mg-W,-0.02,0.0001195
Al-Au-Mg-Zn,-0.2725,0.0001195
Al-Au-Mg-Zr,-0.3825,0.0001195
Al-Au-Mn-Mo,-0.095,0.0001195
Al-Au-Mn-Nb,-0.1875,0.0001195
Al-Au-Mn-Ni,-0.23,0.0001195
Al-Au-Mn-Os,-0.33,0.0001195
Al-Au-Mn-Pd,-0.35,0.0001195
Al-Au-Mn-Pt,-0.395,0.0001195
Al-Au-Mn-Re,-0.15,0.0001195
Al-Au-Mn-Rh,-0.365,0.0001195
Al-Au-Mn-Ta,-0.1825,0.0001195
Al-Au-Mn-Ti,-0.3425,0.0001195
Al-Au-Mn-V,-0.21,0.0001195
Al-Au-Mn-W,-0.0275,0.0001195
Al-Au-Mn-Zn,-0.1825,0.0001195
Al-Au-Mn-Zr,-0.2975,0.0001195
Al-Au-Mo-Nb,-0.1475,0.0001195
Al-Au-Mo-Ni,-0.1525,0.0001195
Al-Au-Mo-Os,-0.24,0.0001195
Al-Au-Mo-Pd,-0.245,0.0001195
Al-Au-Mo-Pt,-0.315,0.0001195
Al-Au-Mo-Re,-0.07,0.0001195
Al-Au-Mo-Rh,-0.3125,0.0001195
Al-Au-Mo-Ta,-0.1425,0.0001195
Al-Au-Mo-Ti,-0.27,0.0001195
Al-Au-Mo-V,-0.12,0.0001195
Al-Au-Mo-W,0.02,0.0001195
Al-Au-Mo-Zn,-0.0975,0.0001195
Al-Au-Mo-Zr,-0.25,0.0001195
Al-Au-Nb-Ni,-0.2725,0.0001195
Al-Au-Nb-Os,-0.38,0.0001195
Al-Au-Nb-Pd,-0.395,0.0001195
Al-Au-Nb-Pt,-0.4775,0.0001195
Al-Au-Nb-Re,-0.2075,0.0001195
Al-Au-Nb-Rh,-0.46,0.0001195
Al-Au-Nb-Ta,-0.195,0.0001195
Al-Au-Nb-Ti,-0.3225,0.0001195
Al-Au-Nb-V,-0.1625,0.0001195
Al-Au-Nb-W,-0.075,0.0001195
Al-Au-Nb-Zn,-0.2075,0.0001195
Al-Au-Nb-Zr,-0.3325,0.0001195
Al-Au-Ni-Os,-0.375,0.0001195
Al-Au-Ni-Pd,-0.365,0.0001195
Al-Au-Ni-Pt,-0.395,0.0001195
Al-Au-Ni-Re,-0.2,0.0001195
Al-Au-Ni-Rh,-0.395,0.0001195
Al-Au-Ni-Ta,-0.265,0.0001195
Al-Au-Ni-Ti,-0.44,0.0001195
Al-Au-Ni-V,-0.2525,0.0001195
Al-Au-Ni-W,-0.08,0.0001195
Al-Au-Ni-Zn,-0.2875,0.0001195
Al-Au-Ni-Zr,-0.435,0.0001195
Al-Au-Os-Pd,-0.4325,0.0001195
Al-Au-Os-Pt,-0.4625,0.0001195
Al-Au-Os-Re,-0.29,0.0001195
Al-Au-Os-Rh,-0.45,0.0001195
Al-Au-Os-Ta,-0.3825,0.0001195
Al-Au-Os-Ti,-0.56,0.0001195
Al-Au-Os-V,-0.385,0.0001195
Al-Au-Os-W,-0.17,0.0001195
Al-Au-Os-Zn,-0.3225,0.0001195
Al-Au-Os-Zr,-0.5225,0.0001195
Al-Au-Pd-Pt,-0.4825,0.0001195
Al-Au-Pd-Re,-0.26,0.0001195
Al-Au-Pd-Rh,-0.4725,0.0001195
Al-Au-Pd-Ta,-0.385,0.0001195
Al-Au-Pd-Ti,-0.575,0.0001195
Al-Au-Pd-V,-0.3425,0.0001195
Al-Au-Pd-W,-0.165,0.0001195
Al-Au-Pd-Zn,-0.44,0.0001195
Al-Au-Pd-Zr,-0.6025,0.0001195
Al-Au-Pt-Re,-0.3075,0.0001195
Al-Au-Pt-Rh,-0.5025,0.0001195
Al-Au-Pt-Ta,-0.4675,0.0001195
Al-Au-Pt-Ti,-0.6625,0.0001195
Al-Au-Pt-V,-0.4225,0.0001195
Al-Au-Pt-W,-0.2325,0.0001195
Al-Au-Pt-Zn,-0.4525,0.0001195
Al-Au-Pt-Zr,-0.6875,0.0001195
Al-Au-Re-Rh,-0.32,0.0001195
Al-Au-Re-Ta,-0.205,0.0001195
Al-Au-Re-Ti,-0.3675,0.0001195
Al-Au-Re-V,-0.205,0.0001195
Al-Au-Re-W,-0.0025,0.0001195
Al-Au-Re-Zn,-0.13,0.0001195
Al-Au-Re-Zr,-0.325,0.0001195
Al-Au-Rh-Ta,-0.46,0.0001195
Al-Au-Rh-Ti,-0.6325,0.0001195
Al-Au-Rh-V,-0.415,0.0001195
Al-Au-Rh-W,-0.24,0.0001195
Al-Au-Rh-Zn,-0.4325,0.0001195
Al-Au-Rh-Zr,-0.645,0.0001195
Al-Au-Ta-Ti,-0.2975,0.0001195
Al-Au-Ta-V,-0.15,0.0001195
Al-Au-Ta-W,-0.0675,0.0001195
Al-Au-Ta-Zn,-0.175,0.0001195
Al-Au-Ta-Zr,-0.305,0.0001195
Al-Au-Ti-V,-0.2825,0.0001195
Al-Au-Ti-W,-0.1875,0.0001195
Al-Au-Ti-Zn,-0.35,0.0001195
Al-Au-Ti-Zr,-0.4425,0.0001195
Al-Au-V-W,-0.0475,0.0001195
Al-Au-V-Zn,-0.165,0.0001195
Al-Au-V-Zr,-0.2675,0.0001195
Al-Au-W-Zn,0.0,0.0001195
Al-Au-W-Zr,-0.165,0.0001195
Al-Au-Zn-Zr,-0.375,0.0001195
Al-Cd-Co-Cr,0.145,0.0001195
Al-Cd-Co-Cu,-0.005,0.0001195
Al-Cd-Co-Fe,0.0175,0.0001195
Al-Cd-Co-Hf,-0.1575,0.0001195
Al-Cd-Co-Ir,-0.2775,0.0001195
Al-Cd-Co-Mg,-0.0,0.0001195
Al-Cd-Co-Mn,0.0075,0.0001195
Al-Cd-Co-Mo,0.06,0.0001195
Al-Cd-Co-Nb,-0.02,0.0001195
Al-Cd-Co-Ni,-0.115,0.0001195
Al-Cd-Co-Os,-0.1775,0.0001195
Al-Cd-Co-Pd,-0.25,0.0001195
Al-Cd-Co-Pt,-0.2925,0.0001195
Al-Cd-Co-Re,0.0075,0.0001195
Al-Cd-Co-Rh,-0.27,0.0001195
Al-Cd-Co-Ta,-0.0025,0.0001195
Al-Cd-Co-Ti,-0.16,0.0001195
Al-Cd-Co-V,-0.015,0.0001195
Al-Cd-Co-W,0.1375,0.0001195
Al-Cd-Co-Zn,-0.015,0.0001195
Al-Cd-Co-Zr,-0.14,0.0001195
Al-Cd-Cr-Cu,0.1925,0.0001195
Al-Cd-Cr-Fe,0.1725,0.0001195
Al-Cd-Cr-Hf,0.0825,0.0001195
Al-Cd-Cr-Ir,-0.15,0.0001195
Al-Cd-Cr-Mg,0.2275,0.0001195
Al-Cd-Cr-Mn,0.145,0.0001195
Al-Cd-Cr-Mo,0.2075,0.0001195
Al-Cd-Cr-Nb,0.1625,0.0001195
Al-Cd-Cr-Ni,0.0525,0.0001195
Al-Cd-Cr-Os,-0.0475,0.0001195
Al-Cd-Cr-Pd,-0.08,0.0001195
Al-Cd-Cr-Pt,-0.1575,0.0001195
Al-Cd-Cr-Re,0.1425,0.0001195
Al-Cd-Cr-Rh,-0.1275,0.0001195
Al-Cd-Cr-Ta,0.1875,0.0001195
Al-Cd-Cr-Ti,0.055,0.0001195
Al-Cd-Cr-V,0.145,0.0001195
Al-Cd-Cr-W,0.2825,0.0001195
Al-Cd-Cr-Zn,0.1825,0.0001195
Al-Cd-Cr-Zr,0.0975,0.0001195
Al-Cd-Cu-Fe,0.0525,0.0001195
Al-Cd-Cu-Hf,-0.12,0.0001195
Al-Cd-Cu-Ir,-0.28,0.0001195
Al-Cd-Cu-Mg,-0.0375,0.0001195
Al-Cd-Cu-Mn,0.035,0.0001195
Al-Cd-Cu-Mo,0.1,0.0001195
Al-Cd-Cu-Nb,0.02,0.0001195
Al-Cd-Cu-Ni,-0.1075,0.0001195
Al-Cd-Cu-Os,-0.1625,0.0001195
Al-Cd-Cu-Pd,-0.285,0.0001195
Al-Cd-Cu-Pt,-0.3075,0.0001195
Al-Cd-Cu-Re,0.0425,0.0001195
Al-Cd-Cu-Rh,-0.275,0.0001195
Al-Cd-Cu-Ta,0.0525,0.0001195
Al-Cd-Cu-Ti,-0.11,0.0001195
Al-Cd-Cu-V,0.0475,0.0001195
Al-Cd-Cu-W,0.195,0.0001195
Al-Cd-Cu-Zn,-0.0275,0.0001195
Al-Cd-Cu-Zr,-0.12,0.0001195
Al-Cd-Fe-Hf,-0.0825,0.0001195
Al-Cd-Fe-Ir,-0.2675,0.0001195
Al-Cd-Fe-Mg,0.0525,0.0001195
Al-Cd-Fe-Mn,0.035,0.0001195
Al-Cd-Fe-Mo,0.0975,0.0001195
Al-Cd-Fe-Nb,0.025,0.0001195
Al-Cd-Fe-Ni,-0.09,0.0001195
Al-Cd-Fe-Os,-0.165,0.0001195
Al-Cd-Fe-Pd,-0.2075,0.0001195
Al-Cd-Fe-Pt,-0.2575,0.0001195
Al-Cd-Fe-Re,0.03,0.0001195
Al-Cd-Fe-Rh,-0.2575,0.0001195
Al-Cd-Fe-Ta,0.0475,0.0001195
Al-Cd-Fe-Ti,-0.1075,0.0001195
Al-Cd-Fe-V,0.015,0.0001195
Al-Cd-Fe-W,0.1775,0.0001195
Al-Cd-Fe-Zn,0.0275,0.0001195
Al-Cd-Fe-Zr,-0.0725,0.0001195
Al-Cd-Hf-Ir,-0.5625,0.0001195
Al-Cd-Hf-Mg,-0.1025,0.0001195
Al-Cd-Hf-Mn,-0.0825,0.0001195
Al-Cd-Hf-Mo,-0.0675,0.0001195
Al-Cd-Hf-Nb,-0.1075,0.0001195
Al-Cd-Hf-Ni,-0.27,0.0001195
Al-Cd-Hf-Os,-0.37,0.0001195
Al-Cd-Hf-Pd,-0.4975,0.0001195
Al-Cd-Hf-Pt,-0.595,0.0001195
Al-Cd-Hf-Re,-0.1575,0.0001195
Al-Cd-Hf-Rh,-0.5425,0.0001195
Al-Cd-Hf-Ta,-0.065,0.0001195
Al-Cd-Hf-Ti,-0.19,0.0001195
Al-Cd-Hf-V,-0.05,0.0001195
Al-Cd-Hf-W,0.03,0.0001195
Al-Cd-Hf-Zn,-0.125,0.0001195
Al-Cd-Hf-Zr,-0.21,0.0001195
Al-Cd-Ir-Mg,-0.345,0.0001195
Al-Cd-Ir-Mn,-0.285,0.0001195
Al-Cd-Ir-Mo,-0.2725,0.0001195
Al-Cd-Ir-Nb,-0.3875,0.0001195
Al-Cd-Ir-Ni,-0.3775,0.0001195
Al-Cd-Ir-Os,-0.4625,0.0001195
Al-Cd-Ir-Pd,-0.5,0.0001195
Al-Cd-Ir-Pt,-0.5225,0.0001195
Al-Cd-Ir-Re,-0.3175,0.0001195
Al-Cd-Ir-Rh,-0.5375,0.0001195
Al-Cd-Ir-Ta,-0.3725,0.0001195
Al-Cd-Ir-Ti,-0.5375,0.0001195
Al-Cd-Ir-V,-0.35,0.0001195
Al-Cd-Ir-W,-0.1925,0.0001195
Al-Cd-Ir-Zn,-0.3025,0.0001195
Al-Cd-Ir-Zr,-0.5375,0.0001195
Al-Cd-Mg-Mn,0.0575,0.0001195
Al-Cd-Mg-Mo,0.095,0.0001195
Al-Cd-Mg-Nb,0.035,0.0001195
Al-Cd-Mg-Ni,-0.1275,0.0001195
Al-Cd-Mg-Os,-0.185,0.0001195
Al-Cd-Mg-Pd,-0.4025,0.0001195
Al-Cd-Mg-Pt,-0.4525,0.0001195
Al-Cd-Mg-Re,0.0275,0.0001195
Al-Cd-Mg-Rh,-0.3625,0.0001195
Al-Cd-Mg-Ta,0.0875,0.0001195
Al-Cd-Mg-Ti,-0.0775,0.0001195
Al-Cd-Mg-V,0.09,0.0001195
Al-Cd-Mg-W,0.2025,0.0001195
Al-Cd-Mg-Zn,-0.0225,0.0001195
Al-Cd-Mg-Zr,-0.1125,0.0001195
Al-Cd-Mn-Mo,0.0775,0.0001195
Al-Cd-Mn-Nb,0.015,0.0001195
Al-Cd-Mn-Ni,-0.085,0.0001195
Al-Cd-Mn-Os,-0.1825,0.0001195
Al-Cd-Mn-Pd,-0.265,0.0001195
Al-Cd-Mn-Pt,-0.32,0.0001195
Al-Cd-Mn-Re,0.0075,0.0001195
Al-Cd-Mn-Rh,-0.2675,0.0001195
Al-Cd-Mn-Ta,0.035,0.0001195
Al-Cd-Mn-Ti,-0.115,0.0001195
Al-Cd-Mn-V,-0.01,0.0001195
Al-Cd-Mn-W,0.155,0.0001195
Al-Cd-Mn-Zn,0.0275,0.0001195
Al-Cd-Mn-Zr,-0.0675,0.0001195
Al-Cd-Mo-Nb,0.025,0.0001195
Al-Cd-Mo-Ni,-0.0375,0.0001195
Al-Cd-Mo-Os,-0.1225,0.0001195
Al-Cd-Mo-Pd,-0.19,0.0001195
Al-Cd-Mo-Pt,-0.27,0.0001195
Al-Cd-Mo-Re,0.0575,0.0001195
Al-Cd-Mo-Rh,-0.245,0.0001195
Al-Cd-Mo-Ta,0.045,0.0001195
Al-Cd-Mo-Ti,-0.0725,0.0001195
Al-Cd-Mo-V,0.05,0.0001195
Al-Cd-Mo-W,0.1725,0.0001195
Al-Cd-Mo-Zn,0.0825,0.0001195
Al-Cd-Mo-Zr,-0.05,0.0001195
Al-Cd-Nb-Ni,-0.1275,0.0001195
Al-Cd-Nb-Os,-0.2325,0.0001195
Al-Cd-Nb-Pd,-0.31,0.0001195
Al-Cd-Nb-Pt,-0.4025,0.0001195
Al-Cd-Nb-Re,-0.05,0.0001195
Al-Cd-Nb-Rh,-0.3625,0.0001195
Al-Cd-Nb-Ta,0.0225,0.0001195
Al-Cd-Nb-Ti,-0.095,0.0001195
Al-Cd-Nb-V,0.0375,0.0001195
Al-Cd-Nb-W,0.1075,0.0001195
Al-Cd-Nb-Zn,0.0025,0.0001195
Al-Cd-Nb-Zr,-0.1025,0.0001195
Al-Cd-Ni-Os,-0.285,0.0001195
Al-Cd-Ni-Pd,-0.3375,0.0001195
Al-Cd-Ni-Pt,-0.3775,0.0001195
Al-Cd-Ni-Re,-0.1,0.0001195
Al-Cd-Ni-Rh,-0.355,0.0001195
Al-Cd-Ni-Ta,-0.105,0.0001195
Al-Cd-Ni-Ti,-0.27,0.0001195
Al-Cd-Ni-V,-0.11,0.0001195
Al-Cd-Ni-W,0.045,0.0001195
Al-Cd-Ni-Zn,-0.135,0.0001195
Al-Cd-Ni-Zr,-0.2625,0.0001195
Al-Cd-Os-Pd,-0.4025,0.0001195
Al-Cd-Os-Pt,-0.4425,0.0001195
Al-Cd-Os-Re,-0.1875,0.0001195
Al-Cd-Os-Rh,-0.4075,0.0001195
Al-Cd-Os-Ta,-0.22,0.0001195
Al-Cd-Os-Ti,-0.3875,0.0001195
Al-Cd-Os-V,-0.24,0.0001195
Al-Cd-Os-W,-0.0425,0.0001195
Al-Cd-Os-Zn,-0.1675,0.0001195
Al-Cd-Os-Zr,-0.3475,0.0001195
Al-Cd-Pd-Pt,-0.525,0.0001195
Al-Cd-Pd-Re,-0.22,0.0001195
Al-Cd-Pd-Rh,-0.4925,0.0001195
Al-Cd-Pd-Ta,-0.285,0.0001195
Al-Cd-Pd-Ti,-0.465,0.0001195
Al-Cd-Pd-V,-0.26,0.0001195
Al-Cd-Pd-W,-0.1,0.0001195
Al-Cd-Pd-Zn,-0.3475,0.0001195
Al-Cd-Pd-Zr,-0.49,0.0001195
Al-Cd-Pt-Re,-0.2775,0.0001195
Al-Cd-Pt-Rh,-0.5325,0.0001195
Al-Cd-Pt-Ta,-0.3775,0.0001195
Al-Cd-Pt-Ti,-0.5625,0.0001195
Al-Cd-Pt-V,-0.35,0.0001195
Al-Cd-Pt-W,-0.1775,0.0001195
Al-Cd-Pt-Zn,-0.37,0.0001195
Al-Cd-Pt-Zr,-0.585,0.0001195
Al-Cd-Re-Rh,-0.2675,0.0001195
Al-Cd-Re-Ta,-0.0325,0.0001195
Al-Cd-Re-Ti,-0.185,0.0001195
Al-Cd-Re-V,-0.05,0.0001195
Al-Cd-Re-W,0.135,0.0001195
Al-Cd-Re-Zn,0.035,0.0001195
Al-Cd-Re-Zr,-0.14,0.0001195
Al-Cd-Rh-Ta,-0.3475,0.0001195
Al-Cd-Rh-Ti,-0.51,0.0001195
Al-Cd-Rh-V,-0.32,0.0001195
Al-Cd-Rh-W,-0.1625,0.0001195
Al-Cd-Rh-Zn,-0.3275,0.0001195
Al-Cd-Rh-Zr,-0.52,0.0001195
Al-Cd-Ta-Ti,-0.055,0.0001195
Al-Cd-Ta-V,0.065,0.0001195
Al-Cd-Ta-W,0.13,0.0001195
Al-Cd-Ta-Zn,0.05,0.0001195
Al-Cd-Ta-Zr,-0.06,0.0001195
Al-Cd-Ti-V,-0.0575,0.0001195
Al-Cd-Ti-W,0.02,0.0001195
Al-Cd-Ti-Zn,-0.115,0.0001195
Al-Cd-Ti-Zr,-0.1875,0.0001195
Al-Cd-V-W,0.1325,0.0001195
Al-Cd-V-Zn,0.0425,0.0001195
Al-Cd-V-Zr,-0.04,0.0001195
Al-Cd-W-Zn,0.19,0.0001195
Al-Cd-W-Zr,0.045,0.0001195
Al-Cd-Zn-Zr,-0.1375,0.0001195
Al-Co-Cr-Cu,-0.0275,0.0001195
Al-Co-Cr-Fe,-0.1075,0.0001195
Al-Co-Cr-Hf,-0.1825,0.0001195
Al-Co-Cr-Ir,-0.4,0.0001195
Al-Co-Cr-Mg,0.055,0.0001195
Al-Co-Cr-Mn,-0.135,0.0001195
Al-Co-Cr-Mo,-0.0825,0.0001195
Al-Co-Cr-Nb,-0.115,0.0001195
Al-Co-Cr-Ni,-0.2025,0.0001195
Al-Co-Cr-Os,-0.35,0.0001195
Al-Co-Cr-Pd,-0.2175,0.0001195
Al-Co-Cr-Pt,-0.3325,0.0001195
Al-Co-Cr-Re,-0.1775,0.0001195
Al-Co-Cr-Rh,-0.335,0.0001195
Al-Co-Cr-Ta,-0.13,0.0001195
Al-Co-Cr-Ti,-0.2325,0.0001195
Al-Co-Cr-V,-0.1825,0.0001195
Al-Co-Cr-W,-0.0475,0.0001195
Al-Co-Cr-Zn,-0.0675,0.0001195
Al-Co-Cr-Zr,-0.1325,0.0001195
Al-Co-Cu-Fe,-0.0925,0.0001195
Al-Co-Cu-Hf,-0.25,0.0001195
Al-Co-Cu-Ir,-0.395,0.0001195
Al-Co-Cu-Mg,-0.075,0.0001195
Al-Co-Cu-Mn,-0.11,0.0001195
Al-Co-Cu-Mo,-0.055,0.0001195
Al-Co-Cu-Nb,-0.1225,0.0001195
Al-Co-Cu-Ni,-0.2275,0.0001195
Al-Co-Cu-Os,-0.33,0.0001195
Al-Co-Cu-Pd,-0.2875,0.0001195
Al-Co-Cu-Pt,-0.3475,0.0001195
Al-Co-Cu-Re,-0.1425,0.0001195
Al-Co-Cu-Rh,-0.3475,0.0001195
Al-Co-Cu-Ta,-0.13,0.0001195
Al-Co-Cu-Ti,-0.2625,0.0001195
Al-Co-Cu-V,-0.145,0.0001195
Al-Co-Cu-W,0.0,0.0001195
Al-Co-Cu-Zn,-0.1425,0.0001195
Al-Co-Cu-Zr,-0.215,0.0001195
Al-Co-Fe-Hf,-0.2725,0.0001195
Al-Co-Fe-Ir,-0.4425,0.0001195
Al-Co-Fe-Mg,-0.045,0.0001195
Al-Co-Fe-Mn,-0.17,0.0001195
Al-Co-Fe-Mo,-0.1175,0.0001195
Al-Co-Fe-Nb,-0.1775,0.0001195
Al-Co-Fe-Ni,-0.27,0.0001195
Al-Co-Fe-Os,-0.3925,0.0001195
Al-Co-Fe-Pd,-0.27,0.0001195
Al-Co-Fe-Pt,-0.3575,0.0001195
Al-Co-Fe-Re,-0.215,0.0001195
Al-Co-Fe-Rh,-0.39,0.0001195
Al-Co-Fe-Ta,-0.195,0.0001195
Al-Co-Fe-Ti,-0.32,0.0001195
Al-Co-Fe-V,-0.2375,0.0001195
Al-Co-Fe-W,-0.0775,0.0001195
Al-Co-Fe-Zn,-0.1475,0.0001195
Al-Co-Fe-Zr,-0.2275,0.0001195
Al-Co-Hf-Ir,-0.7225,0.0001195
Al-Co-Hf-Mg,-0.185,0.0001195
Al-Co-Hf-Mn,-0.2725,0.0001195
Al-Co-Hf-Mo,-0.2675,0.0001195
Al-Co-Hf-Nb,-0.295,0.0001195
Al-Co-Hf-Ni,-0.435,0.0001195
Al-Co-Hf-Os,-0.5825,0.0001195
Al-Co-Hf-Pd,-0.545,0.0001195
Al-Co-Hf-Pt,-0.68,0.0001195
Al-Co-Hf-Re,-0.3875,0.0001195
Al-Co-Hf-Rh,-0.66,0.0001195
Al-Co-Hf-Ta,-0.2925,0.0001195
Al-Co-Hf-Ti,-0.3875,0.0001195
Al-Co-Hf-V,-0.2875,0.0001195
Al-Co-Hf-W,-0.21,0.0001195
Al-Co-Hf-Zn,-0.285,0.0001195
Al-Co-Hf-Zr,-0.35,0.0001195
Al-Co-Ir-Mg,-0.4125,0.0001195
Al-Co-Ir-Mn,-0.46,0.0001195
Al-Co-Ir-Mo,-0.4575,0.0001195
Al-Co-Ir-Nb,-0.56,0.0001195
Al-Co-Ir-Ni,-0.5275,0.0001195
Al-Co-Ir-Os,-0.66,0.0001195
Al-Co-Ir-Pd,-0.5325,0.0001195
Al-Co-Ir-Pt,-0.5925,0.0001195
Al-Co-Ir-Re,-0.5325,0.0001195
Al-Co-Ir-Rh,-0.64,0.0001195
Al-Co-Ir-Ta,-0.585,0.0001195
Al-Co-Ir-Ti,-0.72,0.0001195
Al-Co-Ir-V,-0.5725,0.0001195
Al-Co-Ir-W,-0.4175,0.0001195
Al-Co-Ir-Zn,-0.4475,0.0001195
Al-Co-Ir-Zr,-0.6625,0.0001195
Al-Co-Mg-Mn,-0.04,0.0001195
Al-Co-Mg-Mo,-0.0125,0.0001195
Al-Co-Mg-Nb,-0.06,0.0001195
Al-Co-Mg-Ni,-0.2,0.0001195
Al-Co-Mg-Os,-0.305,0.0001195
Al-Co-Mg-Pd,-0.3575,0.0001195
Al-Co-Mg-Pt,-0.445,0.0001195
Al-Co-Mg-Re,-0.11,0.0001195
Al-Co-Mg-Rh,-0.3875,0.0001195
Al-Co-Mg-Ta,-0.0475,0.0001195
Al-Co-Mg-Ti,-0.1825,0.0001195
Al-Co-Mg-V,-0.055,0.0001195
Al-Co-Mg-W,0.055,0.0001195
Al-Co-Mg-Zn,-0.09,0.0001195
Al-Co-Mg-Zr,-0.16,0.0001195
Al-Co-Mn-Mo,-0.1375,0.0001195
Al-Co-Mn-Nb,-0.1875,0.0001195
Al-Co-Mn-Ni,-0.265,0.0001195
Al-Co-Mn-Os,-0.41,0.0001195
Al-Co-Mn-Pd,-0.3275,0.0001195
Al-Co-Mn-Pt,-0.42,0.0001195
Al-Co-Mn-Re,-0.2375,0.0001195
Al-Co-Mn-Rh,-0.4,0.0001195
Al-Co-Mn-Ta,-0.2075,0.0001195
Al-Co-Mn-Ti,-0.3275,0.0001195
Al-Co-Mn-V,-0.2625,0.0001195
Al-Co-Mn-W,-0.1,0.0001195
Al-Co-Mn-Zn,-0.1475,0.0001195
Al-Co-Mn-Zr,-0.2225,0.0001195
Al-Co-Mo-Nb,-0.1875,0.0001195
Al-Co-Mo-Ni,-0.2275,0.0001195
Al-Co-Mo-Os,-0.36,0.0001195
Al-Co-Mo-Pd,-0.2625,0.0001195
Al-Co-Mo-Pt,-0.38,0.0001195
Al-Co-Mo-Re,-0.1975,0.0001195
Al-Co-Mo-Rh,-0.3875,0.0001195
Al-Co-Mo-Ta,-0.2075,0.0001195
Al-Co-Mo-Ti,-0.295,0.0001195
Al-Co-Mo-V,-0.2125,0.0001195
Al-Co-Mo-W,-0.0925,0.0001195
Al-Co-Mo-Zn,-0.1025,0.0001195
Al-Co-Mo-Zr,-0.215,0.0001195
Al-Co-Nb-Ni,-0.305,0.0001195
Al-Co-Nb-Os,-0.4575,0.0001195
Al-Co-Nb-Pd,-0.37,0.0001195
Al-Co-Nb-Pt,-0.5,0.0001195
Al-Co-Nb-Re,-0.2925,0.0001195
Al-Co-Nb-Rh,-0.4925,0.0001195
Al-Co-Nb-Ta,-0.2175,0.0001195
Al-Co-Nb-Ti,-0.305,0.0001195
Al-Co-Nb-V,-0.2125,0.0001195
Al-Co-Nb-W,-0.145,0.0001195
Al-Co-Nb-Zn,-0.17,0.0001195
Al-Co-Nb-Zr,-0.255,0.0001195
Al-Co-Ni-Os,-0.4875,0.0001195
Al-Co-Ni-Pd,-0.375,0.0001195
Al-Co-Ni-Pt,-0.4525,0.0001195
Al-Co-Ni-Re,-0.32,0.0001195
Al-Co-Ni-Rh,-0.4625,0.0001195
Al-Co-Ni-Ta,-0.3225,0.0001195
Al-Co-Ni-Ti,-0.4575,0.0001195
Al-Co-Ni-V,-0.3375,0.0001195
Al-Co-Ni-W,-0.185,0.0001195
Al-Co-Ni-Zn,-0.285,0.0001195
Al-Co-Ni-Zr,-0.3925,0.0001195
Al-Co-Os-Pd,-0.4875,0.0001195
Al-Co-Os-Pt,-0.565,0.0001195
Al-Co-Os-Re,-0.455,0.0001195
Al-Co-Os-Rh,-0.5625,0.0001195
Al-Co-Os-Ta,-0.485,0.0001195
Al-Co-Os-Ti,-0.6225,0.0001195
Al-Co-Os-V,-0.515,0.0001195
Al-Co-Os-W,-0.32,0.0001195
Al-Co-Os-Zn,-0.365,0.0001195
Al-Co-Os-Zr,-0.525,0.0001195
Al-Co-Pd-Pt,-0.4825,0.0001195
Al-Co-Pd-Re,-0.3225,0.0001195
Al-Co-Pd-Rh,-0.4825,0.0001195
Al-Co-Pd-Ta,-0.385,0.0001195
Al-Co-Pd-Ti,-0.535,0.0001195
Al-Co-Pd-V,-0.37,0.0001195
Al-Co-Pd-W,-0.2125,0.0001195
Al-Co-Pd-Zn,-0.38,0.0001195
Al-Co-Pd-Zr,-0.5025,0.0001195
Al-Co-Pt-Re,-0.4175,0.0001195
Al-Co-Pt-Rh,-0.56,0.0001195
Al-Co-Pt-Ta,-0.515,0.0001195
Al-Co-Pt-Ti,-0.67,0.0001195
Al-Co-Pt-V,-0.4975,0.0001195
Al-Co-Pt-W,-0.3275,0.0001195
Al-Co-Pt-Zn,-0.44,0.0001195
Al-Co-Pt-Zr,-0.635,0.0001195
Al-Co-Re-Rh,-0.44,0.0001195
Al-Co-Re-Ta,-0.315,0.0001195
Al-Co-Re-Ti,-0.4375,0.0001195
Al-Co-Re-V,-0.3425,0.0001195
Al-Co-Re-W,-0.16,0.0001195
Al-Co-Re-Zn,-0.18,0.0001195
Al-Co-Re-Zr,-0.335,0.0001195
Al-Co-Rh-Ta,-0.5175,0.0001195
Al-Co-Rh-Ti,-0.65,0.0001195
Al-Co-Rh-V,-0.5,0.0001195
Al-Co-Rh-W,-0.345,0.0001195
Al-Co-Rh-Zn,-0.43,0.0001195
Al-Co-Rh-Zr,-0.6025,0.0001195
Al-Co-Ta-Ti,-0.305,0.0001195
Al-Co-Ta-V,-0.225,0.0001195
Al-Co-Ta-W,-0.1625,0.0001195
Al-Co-Ta-Zn,-0.1625,0.0001195
